Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:30:04.243,air1_far_long,Track Master 100,16.778s,1679,1000,0.596,1000,1679,0.596,false
2,02:30:30.215,air1_far_short,Track Master 100,25.713s,2420,1000,0.413,1000,2420,0.413,false
3,02:30:59.125,air1F_close_long,Track Master 100,28.651s,2687,1000,0.372,1000,2687,0.372,false
4,02:31:30.410,air1F_close_short 7,Track Master 100,31.025s,2934,1000,0.341,1000,2934,0.341,false
5,02:31:53.439,air1F_far_long,Track Master 100,22.773s,2130,1000,0.469,1000,2130,0.469,false
6,02:32:17.805,air_close_short,Track Master 100,24.113s,2273,1000,0.44,1000,2273,0.44,false
7,02:32:56.771,air1F_far_short,Track Master 100,38.949s,3732,1000,0.268,1000,3732,0.268,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,17856,7001,7001.0,17856.0,

Kills:,7
Deaths:,0
Fight Time:,188.001999
Avg TTK:,0
Damage Done:,7001.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.000002
Score:,810.040894
Scenario:,Air Voltaic
Hash:,0d45053cc58f27dda5a5d6fe30ad780d
Game Version:,v2.6.4
Challenge Start:,02:29:46.815
Pause Count:,20
Pause Duration:,207

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
DPI:,400
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,296.121735
Resolution Scale,100.0
