Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:18:40.362,air1_mixed_short_dash,LG,36.128s,3614,1200,0.332,1200,3614,0.332,false
2,19:19:14.464,air_close_short,LG,33.845s,3286,1200,0.365,1200,3286,0.365,false
3,19:19:43.054,air1_far_short,LG,28.338s,2742,1200,0.438,1200,2742,0.438,false
4,19:20:23.726,air1F_close_short,LG,40.421s,3897,1200,0.308,1200,3897,0.308,false
5,19:20:54.151,air1F_far_short,LG,30.405s,2944,1200,0.408,1200,2944,0.408,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,16484,6001,6001.0,16484.0,

Kills:,5
Deaths:,0
Fight Time:,169.136993
Avg TTK:,0
Damage Done:,6001.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,829.434509
Scenario:,Ground Plaza Voltaic
Hash:,0bb021f1164477dabde879d9cf2cc3b3
Game Version:,v2.6.1
Challenge Start:,19:18:03.585
Pause Count:,40
Pause Duration:,199

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
DPI:,400
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.467529
Resolution Scale,100.0
