Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:18:41.919,Pigeon4,pistol,0s,1,1,1,100,200,0.5,false
2,20:18:45.141,Pigeon3,pistol,1.409s,2,1,0.5,100,400,0.25,false
3,20:18:51.692,Pigeon5,pistol,4.121s,3,1,0.333,100,600,0.167,false
4,20:18:54.182,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
5,20:18:55.777,Pigeon4,pistol,0.001s,1,1,1,100,200,0.5,false
6,20:19:02.564,Pigeon2,pistol,4.465s,4,1,0.25,100,800,0.125,false
7,20:19:03.851,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
8,20:19:05.344,Pigeon3,pistol,0.001s,1,1,1,100,200,0.5,false
9,20:19:10.410,Pigeon2,pistol,2.929s,3,1,0.333,100,600,0.167,false
10,20:19:18.233,Pigeon5,pistol,5.535s,4,1,0.25,100,800,0.125,false
11,20:19:21.311,Pigeon,pistol,1.438s,2,1,0.5,100,400,0.25,false
12,20:19:25.589,Pigeon4,pistol,2.117s,2,1,0.5,100,400,0.25,false
13,20:19:30.851,Pigeon2,pistol,2.674s,3,1,0.333,100,600,0.167,false
14,20:19:33.968,Pigeon2,pistol,1.429s,2,1,0.5,100,400,0.25,false
15,20:19:38.616,Pigeon3,pistol,3.121s,3,1,0.333,100,600,0.167,false
16,20:19:40.133,Pigeon3,pistol,0s,1,1,1,100,200,0.5,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,34,16,1600.0,6800.0,

Kills:,16
Deaths:,0
Fight Time:,29.24
Avg TTK:,3.75
Damage Done:,1600.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,18
Distance Traveled:,0.0
Score:,160.0
Scenario:,Popcorn Voltaic
Hash:,62908ae6f6639742639b12843d402799
Game Version:,v2.8.5
Challenge Start:,20:18:40.626
Pause Count:,10
Pause Duration:,101

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
DPI:,800
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.725464
Resolution Scale,100.0
