Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:30:15.453,Pigeon5,pistol,0.001s,1,1,1,100,200,0.5,false
2,20:30:26.072,Pigeon2,pistol,9.548s,7,1,0.143,100,1400,0.071,false
3,20:30:28.753,Pigeon2,pistol,1.683s,2,1,0.5,100,400,0.25,false
4,20:30:40.904,Pigeon2,pistol,10.558s,8,1,0.125,100,1600,0.062,false
5,20:30:53.719,Pigeon2,pistol,11.498s,8,1,0.125,100,1600,0.062,false
6,20:31:01.826,Pigeon2,pistol,7.028s,6,1,0.167,100,1200,0.083,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,37,6,600.0,7400.0,

Kills:,6
Deaths:,0
Fight Time:,40.316002
Avg TTK:,0
Damage Done:,600.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,60.0
Scenario:,Popcorn Sparky
Hash:,59515d3a0a5808045985f4e8ef3ffb5e
Game Version:,2.0.4.0
Challenge Start:,20:30:14.116

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
FOV:,103.0
Hide Gun:,false
Crosshair:,dot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,281.935516
Resolution Scale,100.0
