Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,23:53:36.592,smooth_1,Track Master 100,9.207s,922,600,0.651,600,922,0.651,false
2,23:53:52.509,smooth_2,Track Master 100,15.664s,1400,1000,0.714,1000,1400,0.714,false
3,23:54:21.109,smooth_3,Track Master 100,28.343s,2692,900,0.334,900,2692,0.334,false
4,23:54:43.692,smooth_4,Track Master 100,22.332s,2065,1000,0.484,1000,2065,0.484,false
5,23:55:08.494,smooth_5,Track Master 100,24.55s,2300,700,0.304,700,2300,0.304,false
6,23:55:24.716,smooth_6,Track Master 100,15.969s,1451,500,0.345,500,1451,0.345,false
7,23:55:53.355,smooth_7,Track Master 100,28.382s,2688,700,0.26,700,2688,0.26,false
8,23:56:20.228,smooth_8,Track Master 100,26.859s,2425,400,0.165,400,2425,0.165,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,15944,5801,5801.0,15944.0,

Kills:,8
Deaths:,0
Fight Time:,171.306
Avg TTK:,0
Damage Done:,5801.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,826.406921
Scenario:,Thin Gauntlet
Hash:,c9ac12b07df37670e1fe392eafd263d9
Game Version:,2.0.5.3
Challenge Start:,23:53:26.635
Pause Count:,1
Pause Duration:,12

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
FOV:,103.0
Hide Gun:,false
Crosshair:,dot.png
Crosshair Scale:,0.6
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.338867
Resolution Scale,100.0
