Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:10:55.418,Thin very long strafe,Track Master 100,4.916s,493,200,0.406,200,493,0.406,false
2,08:11:02.093,Thin very long strafe,Track Master 100,6.424s,444,200,0.45,200,444,0.45,false
3,08:11:09.025,Thin very long strafe,Track Master 100,6.68s,508,200,0.394,200,508,0.394,false
4,08:11:15.424,Thin very long strafe,Track Master 100,6.141s,426,200,0.469,200,426,0.469,false
5,08:11:22.749,Thin very long strafe,Track Master 100,7.073s,498,200,0.402,200,498,0.402,false
6,08:11:29.997,Thin very long strafe,Track Master 100,6.997s,513,200,0.39,200,513,0.39,false
7,08:11:37.825,Thin very long strafe,Track Master 100,7.576s,576,200,0.347,200,576,0.347,false
8,08:11:43.806,Thin very long strafe,Track Master 100,5.722s,422,200,0.474,200,422,0.474,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,4223,1744,1744.0,4223.0,

Kills:,8
Deaths:,0
Fight Time:,51.528999
Avg TTK:,0
Damage Done:,1744.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1744.0
Scenario:,Thin Aiming Long
Hash:,3a5aabeed03bd10e4d437104ff1b425b
Game Version:,2.0.5.3
Challenge Start:,08:10:49.102
Pause Count:,26
Pause Duration:,536

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
FOV:,103.0
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.568665
Resolution Scale,100.0
