Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:08:48.907,Thin very long strafe,Track Master 100,4.496s,451,200,0.443,200,451,0.443,false
2,08:08:58.016,Thin very long strafe,Track Master 100,8.85s,659,200,0.303,200,659,0.303,false
3,08:09:05.069,Thin very long strafe,Track Master 100,6.802s,496,200,0.403,200,496,0.403,false
4,08:09:12.658,Thin very long strafe,Track Master 100,7.331s,538,200,0.372,200,538,0.372,false
5,08:09:20.493,Thin very long strafe,Track Master 100,7.582s,578,200,0.346,200,578,0.346,false
6,08:09:26.764,Thin very long strafe,Track Master 100,6.012s,411,200,0.487,200,411,0.487,false
7,08:09:33.804,Thin very long strafe,Track Master 100,6.783s,492,200,0.407,200,492,0.407,false
8,08:09:39.907,Thin very long strafe,Track Master 100,5.845s,436,200,0.459,200,436,0.459,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,4229,1644,1644.0,4229.0,

Kills:,8
Deaths:,0
Fight Time:,53.701
Avg TTK:,0
Damage Done:,1644.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1644.0
Scenario:,Thin Aiming Long
Hash:,3a5aabeed03bd10e4d437104ff1b425b
Game Version:,2.0.5.3
Challenge Start:,08:08:43.338
Pause Count:,24
Pause Duration:,534

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
FOV:,103.0
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.415588
Resolution Scale,100.0
