Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:34:38.935,Thin very long strafe,Track Master 100,3.898s,391,200,0.512,200,391,0.512,false
2,08:34:45.831,Thin very long strafe,Track Master 100,6.639s,450,200,0.444,200,450,0.444,false
3,08:34:51.716,Thin very long strafe,Track Master 100,5.634s,370,200,0.541,200,370,0.541,false
4,08:35:00.170,Thin very long strafe,Track Master 100,8.196s,615,200,0.325,200,615,0.325,false
5,08:35:06.642,Thin very long strafe,Track Master 100,6.221s,432,200,0.463,200,432,0.463,false
6,08:35:13.571,Thin very long strafe,Track Master 100,6.678s,482,200,0.415,200,482,0.415,false
7,08:35:19.151,Thin very long strafe,Track Master 100,5.329s,351,200,0.57,200,351,0.57,false
8,08:35:26.441,Thin very long strafe,Track Master 100,7.031s,545,200,0.367,200,545,0.367,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,4200,1800,1800.0,4200.0,

Kills:,9
Deaths:,0
Fight Time:,57.092999
Avg TTK:,0
Damage Done:,1800.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1800.0
Scenario:,Thin Aiming Long
Hash:,3a5aabeed03bd10e4d437104ff1b425b
Game Version:,2.0.5.3
Challenge Start:,08:34:34.013
Pause Count:,42
Pause Duration:,558

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
FOV:,103.0
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.603455
Resolution Scale,100.0
