Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,01:55:58.530,target_decay,pistol,0.262s,2,1,0.5,25,100,0.25,false
2,01:55:59.973,target_decay,pistol,0.57s,2,1,0.5,25,100,0.25,false
3,01:56:00.828,target_decay,pistol,0s,1,1,1,25,50,0.5,false
4,01:56:04.704,target_decay,pistol,3.049s,5,1,0.2,25,250,0.1,false
5,01:56:05.523,target_decay,pistol,0s,1,1,1,25,50,0.5,false
6,01:56:07.223,target_decay,pistol,0.87s,2,1,0.5,25,100,0.25,false
7,01:56:10.625,target_decay,pistol,2.538s,5,1,0.2,25,250,0.1,false
8,01:56:13.878,target_decay,pistol,2.385s,4,1,0.25,25,200,0.125,false
9,01:56:17.937,target_decay,pistol,3.199s,5,1,0.2,25,250,0.1,false
10,01:56:21.331,target_decay,pistol,2.583s,4,1,0.25,25,200,0.125,false
11,01:56:24.801,target_decay,pistol,2.627s,4,1,0.25,25,200,0.125,false
12,01:56:31.398,target_decay,pistol,5.686s,8,1,0.125,25,400,0.062,false
13,01:56:38.949,target_decay,pistol,6.704s,5,1,0.2,25,250,0.1,false
14,01:56:48.903,target_decay,pistol,9.123s,12,1,0.083,25,600,0.042,false
15,01:56:50.441,target_decay,pistol,0.666s,2,1,0.5,25,100,0.25,false
16,01:56:57.313,target_decay,pistol,6.106s,7,1,0.143,25,350,0.071,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,69,16,400.0,3450.0,

Kills:,16
Deaths:,0
Fight Time:,46.368
Avg TTK:,3.744
Damage Done:,400.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,371.014496
Scenario:,Reflex Flick - Hard
Hash:,ab869e821fac336c103b8f85fae7f639
Game Version:,v2.7.0
Challenge Start:,01:55:57.570
Pause Count:,33
Pause Duration:,92

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
DPI:,400
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,296.902374
Resolution Scale,100.0
