Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:11:57.411,Thin very long strafe,Track Master 100,4.608s,462,200,0.433,200,462,0.433,false
2,08:12:05.195,Thin very long strafe,Track Master 100,7.526s,529,200,0.378,200,529,0.378,false
3,08:12:11.846,Thin very long strafe,Track Master 100,6.392s,453,200,0.442,200,453,0.442,false
4,08:12:19.556,Thin very long strafe,Track Master 100,7.451s,564,200,0.355,200,564,0.355,false
5,08:12:26.426,Thin very long strafe,Track Master 100,6.612s,446,200,0.448,200,446,0.448,false
6,08:12:33.017,Thin very long strafe,Track Master 100,6.333s,447,200,0.447,200,447,0.447,false
7,08:12:41.684,Thin very long strafe,Track Master 100,8.407s,651,200,0.307,200,651,0.307,false
8,08:12:49.687,Thin very long strafe,Track Master 100,7.749s,593,200,0.337,200,593,0.337,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,4208,1609,1609.0,4208.0,

Kills:,8
Deaths:,0
Fight Time:,55.077999
Avg TTK:,0
Damage Done:,1609.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1609.0
Scenario:,Thin Aiming Long
Hash:,3a5aabeed03bd10e4d437104ff1b425b
Game Version:,2.0.5.3
Challenge Start:,08:11:51.858
Pause Count:,27
Pause Duration:,537

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
FOV:,103.0
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.472748
Resolution Scale,100.0
