Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:06:49.267,smooth_1,Track Master 100,7.366s,738,600,0.813,600,738,0.813,false
2,20:07:05.013,smooth_2,Track Master 100,15.492s,1396,1000,0.716,1000,1396,0.716,false
3,20:07:29.025,smooth_3,Track Master 100,23.756s,2223,900,0.405,900,2223,0.405,false
4,20:07:50.599,smooth_4,Track Master 100,21.324s,1964,1000,0.509,1000,1964,0.509,false
5,20:08:19.973,smooth_5,Track Master 100,29.121s,2712,700,0.258,700,2712,0.258,false
6,20:08:36.472,smooth_6,Track Master 100,16.242s,1437,500,0.348,500,1437,0.348,false
7,20:09:19.285,smooth_7,Track Master 100,42.563s,1679,700,0.417,700,1679,0.417,false
8,20:09:37.928,smooth_8,Track Master 100,18.629s,1637,400,0.244,400,1637,0.244,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,13787,5801,5801.0,13787.0,

Kills:,8
Deaths:,0
Fight Time:,174.492996
Avg TTK:,0
Damage Done:,5801.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,846.48822
Scenario:,Thin Gauntlet
Hash:,c9ac12b07df37670e1fe392eafd263d9
Game Version:,v2.6.4
Challenge Start:,20:09:01.046
Pause Count:,6
Pause Duration:,283

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
DPI:,400
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,296.028625
Resolution Scale,100.0
