Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:13:26.504,Thin very long strafe,Track Master 100,4.747s,476,200,0.42,200,476,0.42,false
2,12:13:35.056,Thin very long strafe,Track Master 100,8.299s,676,200,0.296,200,676,0.296,false
3,12:13:41.959,Thin very long strafe,Track Master 100,6.643s,519,200,0.385,200,519,0.385,false
4,12:13:52.003,Thin very long strafe,Track Master 100,9.788s,827,200,0.242,200,827,0.242,false
5,12:14:01.769,Thin very long strafe,Track Master 100,9.507s,757,200,0.264,200,757,0.264,false
6,12:14:09.998,Thin very long strafe,Track Master 100,7.97s,591,200,0.338,200,591,0.338,false
7,12:14:17.805,Thin very long strafe,Track Master 100,7.549s,551,200,0.363,200,551,0.363,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,4457,1423,1423.0,4457.0,

Kills:,7
Deaths:,0
Fight Time:,54.502998
Avg TTK:,0
Damage Done:,1423.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1423.0
Scenario:,Thin Aiming Long
Hash:,3a5aabeed03bd10e4d437104ff1b425b
Game Version:,v2.6.3
Challenge Start:,12:13:20.471
Pause Count:,3
Pause Duration:,158

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
DPI:,400
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.828461
Resolution Scale,100.0
