Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:22:22.170,air1_mixed_short_dash,LG,35.122s,3487,1200,0.344,1200,3487,0.344,false
2,12:22:51.440,air_close_short,LG,29.011s,2795,1200,0.429,1200,2795,0.429,false
3,12:23:27.152,air1_far_short,LG,35.46s,3411,1200,0.352,1200,3411,0.352,false
4,12:24:02.307,air1F_close_short,LG,34.897s,3389,1200,0.354,1200,3389,0.354,false
5,12:24:36.463,air1F_far_short,LG,34.137s,3316,1200,0.362,1200,3316,0.362,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,16399,6001,6001.0,16399.0,

Kills:,5
Deaths:,0
Fight Time:,168.626999
Avg TTK:,0
Damage Done:,6001.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,829.994751
Scenario:,Ground Plaza Voltaic
Hash:,0bb021f1164477dabde879d9cf2cc3b3
Game Version:,v2.6.1
Challenge Start:,12:21:46.458
Pause Count:,33
Pause Duration:,620

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
DPI:,400
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.596161
Resolution Scale,100.0
