Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,04:47:59.329,Thin very long strafe,Track Master 100,5.869s,588,200,0.34,200,588,0.34,false
2,04:48:05.306,Thin very long strafe,Track Master 100,5.718s,420,200,0.476,200,420,0.476,false
3,04:48:11.569,Thin very long strafe,Track Master 100,6.01s,446,200,0.448,200,446,0.448,false
4,04:48:18.673,Thin very long strafe,Track Master 100,6.846s,488,200,0.41,200,488,0.41,false
5,04:48:24.777,Thin very long strafe,Track Master 100,5.846s,435,200,0.46,200,435,0.46,false
6,04:48:30.999,Thin very long strafe,Track Master 100,5.969s,409,200,0.489,200,409,0.489,false
7,04:48:37.519,Thin very long strafe,Track Master 100,6.262s,409,200,0.489,200,409,0.489,false
8,04:48:43.684,Thin very long strafe,Track Master 100,5.913s,405,200,0.494,200,405,0.494,false
9,04:48:50.480,Thin very long strafe,Track Master 100,6.538s,473,200,0.423,200,473,0.423,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,4122,1802,1802.0,4122.0,

Kills:,9
Deaths:,0
Fight Time:,54.971001
Avg TTK:,0
Damage Done:,1802.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1802.0
Scenario:,Thin Aiming Long
Hash:,3a5aabeed03bd10e4d437104ff1b425b
Game Version:,2.0.5.3
Challenge Start:,04:47:52.383
Pause Count:,37
Pause Duration:,77

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
FOV:,103.0
Hide Gun:,false
Crosshair:,dot.png
Crosshair Scale:,0.6
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.651123
Resolution Scale,100.0
