Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,04:55:31.968,Quaker Bot Fast Strafes,LG,5.15s,113,50,0.442,300,678,0.442,false
2,04:55:39.348,Quaker Bot Fast Strafes,LG,7.105s,136,50,0.368,300,816,0.368,false
3,04:55:48.120,Quaker Bot Fast Strafes,LG,8.497s,165,50,0.303,300,990,0.303,false
4,04:55:55.708,Quaker Bot Fast Strafes,LG,7.313s,135,50,0.37,300,810,0.37,false
5,04:56:03.987,Quaker Bot Fast Strafes,LG,8.004s,152,50,0.329,300,912,0.329,false
6,04:56:12.048,Quaker Bot Fast Strafes,LG,7.786s,151,50,0.331,300,906,0.331,false
7,04:56:18.172,Quaker Bot Fast Strafes,LG,5.846s,100,50,0.5,300,600,0.5,false
8,04:56:23.539,Quaker Bot Fast Strafes,LG,5.092s,91,50,0.549,300,546,0.549,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1076,413,2478.0,6456.0,

Kills:,8
Deaths:,0
Fight Time:,54.792999
Avg TTK:,0
Damage Done:,2478.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,7434.0
Scenario:,Midrange Fast Strafes V2
Hash:,f8b3a53c2d64810c6b74f5d69474f711
Game Version:,2.0.5.3
Challenge Start:,04:55:26.116
Pause Count:,42
Pause Duration:,86

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
FOV:,103.0
Hide Gun:,false
Crosshair:,dot.png
Crosshair Scale:,0.6
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.888397
Resolution Scale,100.0
