Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,00:49:10:683,Quaker Bot Hard,LG,5.794s,127,50,0.394,300,762,0.394,false
2,00:49:17:733,Quaker Bot Hard,LG,6.793s,103,50,0.485,300,618,0.485,false
3,00:49:27:431,Quaker Bot Hard,LG,7.314s,160,50,0.312,300,960,0.312,false
4,00:49:37:106,Quaker Bot Hard,LG,7.083s,155,50,0.323,300,930,0.323,false
5,00:49:45:627,Quaker Bot Hard,LG,5.933s,130,50,0.385,300,780,0.385,false
6,00:49:54:329,Quaker Bot Hard,LG,6.3s,138,50,0.362,300,828,0.362,false
7,00:50:01:533,Quaker Bot Hard,LG,4.783s,105,50,0.476,300,630,0.476,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,927,352,2112.0,5562.0,

Kills:,7
Deaths:,0
Fight Time:,44.0
Avg TTK:,6.286
Damage Done:,2112.0
Damage Taken:,2466.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,703.422485
Score:,1937.70874
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
