Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,09:19:22:943,Quaker Bot Hard,LG,5.839s,128,50,0.391,300,768,0.391,false
2,09:19:32:055,Quaker Bot Hard,LG,6.668s,146,50,0.342,300,876,0.342,false
3,09:19:39:924,Quaker Bot Hard,LG,5.38s,118,50,0.424,300,708,0.424,false
4,09:19:47:327,Quaker Bot Hard,LG,7.135s,111,50,0.45,300,666,0.45,false
5,09:19:56:590,Quaker Bot Hard,LG,6.714s,147,50,0.34,300,882,0.34,false
6,09:20:05:093,Quaker Bot Hard,LG,8.229s,135,50,0.37,300,810,0.37,false
7,09:20:15:209,Quaker Bot Hard,LG,7.773s,170,50,0.294,300,1020,0.294,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,956,350,2100.0,5736.0,

Kills:,7
Deaths:,0
Fight Time:,47.737999
Avg TTK:,6.82
Damage Done:,2100.0
Damage Taken:,2814.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,804.788574
Score:,1791.370239
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
