Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,23:21:21:974,Quaker Bot Hard,LG,7.59s,166,50,0.301,300,996,0.301,false
2,23:21:29:920,Quaker Bot Hard,LG,5.609s,123,50,0.407,300,738,0.407,false
3,23:21:38:420,Quaker Bot Hard,LG,5.886s,129,50,0.388,300,774,0.388,false
4,23:21:48:215,Quaker Bot Hard,LG,7.171s,157,50,0.318,300,942,0.318,false
5,23:21:56:499,Quaker Bot Hard,LG,5.743s,126,50,0.397,300,756,0.397,false
6,23:22:04:063,Quaker Bot Hard,LG,7.294s,112,50,0.446,300,672,0.446,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,967,350,2100.0,5802.0,

Kills:,7
Deaths:,0
Fight Time:,46.325001
Avg TTK:,6.618
Damage Done:,2100.0
Damage Taken:,2580.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,284.576416
Score:,1813.340332
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,160.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
