Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,23:18:04:446,Quaker Bot Hard,LG,6.619s,145,50,0.345,300,870,0.345,false
2,23:18:12:426,Quaker Bot Hard,LG,5.516s,116,50,0.431,300,696,0.431,false
3,23:18:22:917,Quaker Bot Hard,LG,7.814s,171,50,0.292,300,1026,0.292,false
4,23:18:31:314,Quaker Bot Hard,LG,5.703s,125,50,0.4,300,750,0.4,false
5,23:18:38:635,Quaker Bot Hard,LG,4.645s,102,50,0.49,300,612,0.49,false
6,23:18:47:278,Quaker Bot Hard,LG,6.066s,133,50,0.376,300,798,0.376,false
7,23:18:55:511,Quaker Bot Hard,LG,5.702s,125,50,0.4,300,750,0.4,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,917,350,2100.0,5502.0,

Kills:,7
Deaths:,0
Fight Time:,42.064999
Avg TTK:,6.009
Damage Done:,2100.0
Damage Taken:,2568.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,243.701111
Score:,1914.503784
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,160.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
