Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,23:42:51:070,Quaker Bot Hard,LG,7.402s,162,50,0.309,300,972,0.309,false
2,23:43:00:472,Quaker Bot Hard,LG,6.848s,150,50,0.333,300,900,0.333,false
3,23:43:09:314,Quaker Bot Hard,LG,6.207s,136,50,0.368,300,816,0.368,false
4,23:43:17:317,Quaker Bot Hard,LG,7.779s,123,50,0.407,300,738,0.407,false
5,23:43:25:831,Quaker Bot Hard,LG,5.932s,130,50,0.385,300,780,0.385,false
6,23:43:33:564,Quaker Bot Hard,LG,5.283s,116,50,0.431,300,696,0.431,false
7,23:43:42:449,Quaker Bot Hard,LG,8.689s,142,50,0.352,300,852,0.352,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,959,350,2100.0,5754.0,

Kills:,7
Deaths:,0
Fight Time:,48.139999
Avg TTK:,6.877
Damage Done:,2100.0
Damage Taken:,2238.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,126.987434
Score:,1890.875854
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,150.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
