Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,00:46:29:064,Quaker Bot Hard,LG,6.617s,145,50,0.345,300,870,0.345,false
2,00:46:36:846,Quaker Bot Hard,LG,5.472s,120,50,0.417,300,720,0.417,false
3,00:46:44:256,Quaker Bot Hard,LG,7.136s,109,50,0.459,300,654,0.459,false
4,00:46:54:223,Quaker Bot Hard,LG,7.313s,160,50,0.312,300,960,0.312,false
5,00:47:03:580,Quaker Bot Hard,LG,9.089s,145,50,0.345,300,870,0.345,false
6,00:47:13:660,Quaker Bot Hard,LG,7.585s,166,50,0.301,300,996,0.301,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,968,346,2076.0,5808.0,

Kills:,6
Deaths:,0
Fight Time:,43.213001
Avg TTK:,7.202
Damage Done:,2076.0
Damage Taken:,2628.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,147.125885
Score:,1756.450439
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,150.0
Sens Scale:,Quake/Source
Horiz Sens:,2.0
Vert Sens:,2.0
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
