Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:21:13:084,Quaker Bot Long Strafes,LG,4.323s,95,50,0.526,300,570,0.526,false
2,19:21:19:622,Quaker Bot Long Strafes,LG,4.413s,97,50,0.515,300,582,0.515,false
3,19:21:26:319,Quaker Bot Long Strafes,LG,4.371s,96,50,0.521,300,576,0.521,false
4,19:21:34:215,Quaker Bot Long Strafes,LG,7.625s,126,50,0.397,300,756,0.397,false
5,19:21:42:333,Quaker Bot Long Strafes,LG,6.254s,137,50,0.365,300,822,0.365,false
6,19:21:48:871,Quaker Bot Long Strafes,LG,6.34s,99,50,0.505,300,594,0.505,false
7,19:21:55:423,Quaker Bot Long Strafes,LG,4.691s,103,50,0.485,300,618,0.485,false
8,19:22:02:427,Quaker Bot Long Strafes,LG,4.69s,103,50,0.485,300,618,0.485,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,925,416,2496.0,5550.0,

Kills:,8
Deaths:,0
Fight Time:,42.707001
Avg TTK:,5.338
Damage Done:,2496.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,7488.0
Scenario:,Close Long Strafes
Hash:,83561ba3083cb7b6cb2b283139537f55
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
