Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,13:24:20:623,Pigeon,LG,1.561s,35,17,0.486,102,210,0.486,false
2,13:24:23:089,Pigeon,LG,1.653s,37,17,0.459,102,222,0.459,false
3,13:24:24:876,Pigeon,LG,1.287s,29,17,0.586,102,174,0.586,false
4,13:24:27:537,Pigeon,LG,1.973s,44,17,0.386,102,264,0.386,false
5,13:24:30:484,Pigeon,LG,2.48s,55,17,0.309,102,330,0.309,false
6,13:24:33:854,Pigeon,LG,1.987s,38,17,0.447,102,228,0.447,false
7,13:24:37:301,Pigeon,LG,3.034s,67,17,0.254,102,402,0.254,false
8,13:24:39:743,Pigeon,LG,1.793s,40,17,0.425,102,240,0.425,false
9,13:24:41:763,Pigeon,LG,1.42s,32,17,0.531,102,192,0.531,false
10,13:24:44:406,Pigeon,LG,1.928s,43,17,0.395,102,258,0.395,false
11,13:24:46:986,Pigeon,LG,1.882s,42,17,0.405,102,252,0.405,false
12,13:24:48:708,Pigeon,LG,1.007s,23,17,0.739,102,138,0.739,false
13,13:24:52:194,Pigeon,LG,2.574s,57,17,0.298,102,342,0.298,false
14,13:24:54:917,Pigeon,LG,1.835s,41,17,0.415,102,246,0.415,false
15,13:24:57:747,Pigeon,LG,2.289s,40,18,0.45,108,240,0.45,false
16,13:25:01:037,Pigeon,LG,2.924s,59,17,0.288,102,354,0.288,false
17,13:25:03:984,Pigeon,LG,1.926s,43,16,0.372,96,258,0.372,false
18,13:25:06:773,Pigeon,LG,1.928s,43,17,0.395,102,258,0.395,false
19,13:25:09:592,Pigeon,LG,1.651s,37,17,0.459,102,222,0.459,false
20,13:25:11:633,Pigeon,LG,1.374s,31,17,0.548,102,186,0.548,false
21,13:25:14:407,Pigeon,LG,1.701s,38,17,0.447,102,228,0.447,false
22,13:25:16:388,Pigeon,LG,1.742s,32,17,0.531,102,192,0.531,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,938,389,2334.0,5628.0,

Kills:,22
Deaths:,0
Fight Time:,41.949001
Avg TTK:,1.907
Damage Done:,2334.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,2334.0
Scenario:,LG Pin Practice 360
Hash:,1bd8936343724d18465795b9d93c8ac1
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,150.0
Sens Scale:,Quake/Source
Horiz Sens:,2.0
Vert Sens:,2.0
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
