Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:15:36:198,Quaker Bot Long Strafes,LG,3.446s,76,50,0.658,300,456,0.658,false
2,19:15:43:585,Quaker Bot Long Strafes,LG,5.517s,121,50,0.413,300,726,0.413,false
3,19:15:50:616,Quaker Bot Long Strafes,LG,6.764s,114,50,0.439,300,684,0.439,false
4,19:15:58:240,Quaker Bot Long Strafes,LG,5.38s,118,50,0.424,300,708,0.424,false
5,19:16:06:378,Quaker Bot Long Strafes,LG,7.905s,134,50,0.373,300,804,0.373,false
6,19:16:13:805,Quaker Bot Long Strafes,LG,4.738s,104,50,0.481,300,624,0.481,false
7,19:16:20:036,Quaker Bot Long Strafes,LG,3.999s,88,50,0.568,300,528,0.568,false
8,19:16:27:290,Quaker Bot Long Strafes,LG,5.106s,112,50,0.446,300,672,0.446,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,936,419,2514.0,5616.0,

Kills:,8
Deaths:,0
Fight Time:,42.855
Avg TTK:,5.357
Damage Done:,2514.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,7542.0
Scenario:,Close Long Strafes
Hash:,83561ba3083cb7b6cb2b283139537f55
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
