Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:10:33:956,Quaker Bot Long Strafes,LG,4.505s,99,50,0.505,300,594,0.505,false
2,19:10:39:918,Quaker Bot Long Strafes,LG,3.724s,82,50,0.61,300,492,0.61,false
3,19:10:47:101,Quaker Bot Long Strafes,LG,5.012s,110,50,0.455,300,660,0.455,false
4,19:10:57:785,Quaker Bot Long Strafes,LG,8.783s,192,50,0.26,300,1152,0.26,false
5,19:11:05:656,Quaker Bot Long Strafes,LG,5.608s,123,50,0.407,300,738,0.407,false
6,19:11:14:566,Quaker Bot Long Strafes,LG,6.293s,136,50,0.368,300,816,0.368,false
7,19:11:22:380,Quaker Bot Long Strafes,LG,5.838s,128,50,0.391,300,768,0.391,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,963,395,2370.0,5778.0,

Kills:,7
Deaths:,0
Fight Time:,39.763
Avg TTK:,5.68
Damage Done:,2370.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,7110.0
Scenario:,Close Long Strafes
Hash:,83561ba3083cb7b6cb2b283139537f55
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
