Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,23:40:42:033,Quaker Bot Hard,LG,6.022s,132,50,0.379,300,792,0.379,false
2,23:40:51:273,Quaker Bot Hard,LG,6.76s,148,50,0.338,300,888,0.338,false
3,23:40:59:132,Quaker Bot Hard,LG,5.241s,115,50,0.435,300,690,0.435,false
4,23:41:08:538,Quaker Bot Hard,LG,6.71s,147,50,0.34,300,882,0.34,false
5,23:41:18:333,Quaker Bot Hard,LG,7.215s,158,50,0.316,300,948,0.316,false
6,23:41:28:834,Quaker Bot Hard,LG,7.998s,175,50,0.286,300,1050,0.286,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,964,340,2040.0,5784.0,

Kills:,6
Deaths:,0
Fight Time:,39.945999
Avg TTK:,6.658
Damage Done:,2040.0
Damage Taken:,2496.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,141.356232
Score:,1718.340332
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,150.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
