Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:48:06:184,smooth_1,Track Master 100,12.026s,1204,600,0.498,600,1204,0.498,false
2,18:48:28:115,smooth_2,Track Master 100,21.657s,1997,1000,0.501,1000,1997,0.501,false
3,18:49:05:598,smooth_3,Track Master 100,37.226s,3478,900,0.259,900,3478,0.259,false
4,18:49:30:438,smooth_4,Track Master 100,24.589s,2275,1000,0.44,1000,2275,0.44,false
5,18:50:14:934,smooth_5,Track Master 100,44.243s,4227,700,0.166,700,4227,0.166,false
6,18:50:39:699,smooth_6,Track Master 100,24.508s,2266,500,0.221,500,2266,0.221,false
7,18:51:20:936,smooth_7,Track Master 100,40.979s,3918,700,0.179,700,3918,0.179,false
8,18:51:44:969,smooth_8,Track Master 100,24.015s,2242,400,0.178,400,2242,0.178,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,21608,5801,5801.0,21608.0,

Kills:,8
Deaths:,0
Fight Time:,229.242996
Avg TTK:,28.655
Damage Done:,5801.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,768.31897
Scenario:,Thin Gauntlet
Hash:,c9ac12b07df37670e1fe392eafd263d9
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
