Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,09:18:20:981,Quaker Bot Hard,LG,6.484s,142,50,0.352,300,852,0.352,false
2,09:18:28:823,Quaker Bot Hard,LG,7.563s,120,50,0.417,300,720,0.417,false
3,09:18:37:540,Quaker Bot Hard,LG,6.068s,133,50,0.376,300,798,0.376,false
4,09:18:47:372,Quaker Bot Hard,LG,7.407s,162,50,0.309,300,972,0.309,false
5,09:18:56:267,Quaker Bot Hard,LG,8.623s,142,50,0.352,300,852,0.352,false
6,09:19:04:703,Quaker Bot Hard,LG,8.159s,130,50,0.385,300,780,0.385,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,971,350,2100.0,5826.0,

Kills:,7
Deaths:,0
Fight Time:,53.028
Avg TTK:,7.575
Damage Done:,2100.0
Damage Taken:,2544.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,659.624146
Score:,1812.358276
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
