Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,23:39:39:838,Quaker Bot Hard,LG,7.308s,160,50,0.312,300,960,0.312,false
2,23:39:50:313,Quaker Bot Hard,LG,8.095s,177,50,0.282,300,1062,0.282,false
3,23:39:59:906,Quaker Bot Hard,LG,6.939s,152,50,0.329,300,912,0.329,false
4,23:40:08:135,Quaker Bot Hard,LG,5.56s,122,50,0.41,300,732,0.41,false
5,23:40:18:818,Quaker Bot Hard,LG,7.953s,174,50,0.287,300,1044,0.287,false
6,23:40:29:407,Quaker Bot Hard,LG,10.368s,175,50,0.286,300,1050,0.286,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,960,300,1800.0,5760.0,

Kills:,6
Deaths:,0
Fight Time:,46.223
Avg TTK:,7.704
Damage Done:,1800.0
Damage Taken:,2310.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,134.15361
Score:,1326.5625
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,150.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
