Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:05:56.536,Quaker Bot Fast Strafes,LG,5.655s,124,50,0.403,300,744,0.403,false
2,19:06:05.224,Quaker Bot Fast Strafes,LG,8.412s,152,50,0.329,300,912,0.329,false
3,19:06:13.345,Quaker Bot Fast Strafes,LG,7.845s,139,50,0.36,300,834,0.36,false
4,19:06:22.848,Quaker Bot Fast Strafes,LG,9.227s,167,50,0.299,300,1002,0.299,false
5,19:06:32.477,Quaker Bot Fast Strafes,LG,9.354s,171,50,0.292,300,1026,0.292,false
6,19:06:40.482,Quaker Bot Fast Strafes,LG,7.728s,136,50,0.368,300,816,0.368,false
7,19:06:48.790,Quaker Bot Fast Strafes,LG,8.033s,134,50,0.373,300,804,0.373,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1025,350,2100.0,6150.0,

Kills:,7
Deaths:,0
Fight Time:,56.254002
Avg TTK:,0
Damage Done:,2100.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,148.952805
Score:,2151.219482
Scenario:,Cata IC Fast Strafes
Hash:,ae0024fa5045348cf5200beda4716333
Game Version:,2.0.5.3
Challenge Start:,19:05:50.116
Pause Count:,22
Pause Duration:,93

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
FOV:,103.0
Hide Gun:,false
Crosshair:,dot.png
Crosshair Scale:,0.6
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.786255
Resolution Scale,100.0
