Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:08:06.561,Thin very long strafe,Track Master 100,5.026s,504,200,0.397,200,504,0.397,false
2,19:08:16.246,Thin very long strafe,Track Master 100,9.434s,721,200,0.277,200,721,0.277,false
3,19:08:25.168,Thin very long strafe,Track Master 100,8.669s,686,200,0.292,200,686,0.292,false
4,19:08:34.406,Thin very long strafe,Track Master 100,8.98s,705,200,0.284,200,705,0.284,false
5,19:08:43.602,Thin very long strafe,Track Master 100,8.938s,673,200,0.297,200,673,0.297,false
6,19:08:51.162,Thin very long strafe,Track Master 100,7.308s,571,200,0.35,200,571,0.35,false
7,19:09:00.364,Thin very long strafe,Track Master 100,8.951s,667,200,0.3,200,667,0.3,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,4533,1400,1400.0,4533.0,

Kills:,7
Deaths:,0
Fight Time:,57.306
Avg TTK:,0
Damage Done:,1400.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1400.0
Scenario:,Thin Aiming Long
Hash:,3a5aabeed03bd10e4d437104ff1b425b
Game Version:,2.0.5.3
Challenge Start:,19:08:00.424
Pause Count:,2
Pause Duration:,68

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
FOV:,103.0
Hide Gun:,false
Crosshair:,dot.png
Crosshair Scale:,0.6
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.886353
Resolution Scale,100.0
