Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:27:53.840,air1_mixed_short_dash,LG,37.748s,3776,1200,0.318,1200,3776,0.318,false
2,19:38:21.570,air_close_short,LG,627.471s,3490,1200,0.344,1200,3490,0.344,false
3,19:39:55.565,air1_far_short,LG,93.745s,2560,1200,0.469,1200,2560,0.469,false
4,19:40:40.592,air1F_close_short,LG,44.77s,3901,1200,0.308,1200,3901,0.308,false
5,19:41:17.551,air1F_far_short,LG,36.945s,3590,1200,0.334,1200,3590,0.334,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,17318,6001,6001.0,17318.0,

Kills:,5
Deaths:,0
Fight Time:,840.679016
Avg TTK:,0
Damage Done:,6001.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,819.826904
Scenario:,Ground Plaza Voltaic
Hash:,0bb021f1164477dabde879d9cf2cc3b3
Game Version:,v2.6.1
Challenge Start:,19:40:14.663
Pause Count:,45
Pause Duration:,864

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
DPI:,400
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,296.481323
Resolution Scale,100.0
