Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,14:10:25.900,Pigeon4,pistol,3.181s,3,1,0.333,100,600,0.167,false
2,14:10:27.757,Pigeon,pistol,1.216s,2,1,0.5,100,400,0.25,false
3,14:10:30.318,Pigeon2,pistol,1.288s,2,1,0.5,100,400,0.25,false
4,14:10:33.133,Pigeon2,pistol,1.296s,2,1,0.5,100,400,0.25,false
5,14:10:35.293,Pigeon5,pistol,1.214s,2,1,0.5,100,400,0.25,false
6,14:10:36.273,Pigeon3,pistol,0.001s,1,1,1,100,200,0.5,false
7,14:10:46.102,Pigeon5,pistol,8.133s,3,1,0.333,100,600,0.167,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,17,7,700.0,3400.0,

Kills:,7
Deaths:,0
Fight Time:,16.329
Avg TTK:,0
Damage Done:,700.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,10
Distance Traveled:,0.0
Score:,70.0
Scenario:,Popcorn Voltaic
Hash:,62908ae6f6639742639b12843d402799
Game Version:,v2.6.1
Challenge Start:,14:10:21.054
Pause Count:,9
Pause Duration:,208

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
DPI:,400
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,296.575745
Resolution Scale,100.0
