Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:05:33.115,Thin very long strafe,Track Master 100,4.986s,500,200,0.4,200,500,0.4,false
2,02:05:40.851,Thin very long strafe,Track Master 100,7.484s,561,200,0.357,200,561,0.357,false
3,02:05:49.332,Thin very long strafe,Track Master 100,8.231s,629,200,0.318,200,629,0.318,false
4,02:05:56.111,Thin very long strafe,Track Master 100,6.52s,470,200,0.426,200,470,0.426,false
5,02:06:03.870,Thin very long strafe,Track Master 100,7.507s,553,200,0.362,200,553,0.362,false
6,02:06:12.043,Thin very long strafe,Track Master 100,7.915s,607,200,0.329,200,607,0.329,false
7,02:06:18.964,Thin very long strafe,Track Master 100,6.67s,493,200,0.406,200,493,0.406,false
8,02:06:25.807,Thin very long strafe,Track Master 100,6.585s,510,200,0.392,200,510,0.392,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,4332,1600,1600.0,4332.0,

Kills:,8
Deaths:,0
Fight Time:,55.897999
Avg TTK:,0
Damage Done:,1600.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1600.0
Scenario:,Thin Aiming Long
Hash:,3a5aabeed03bd10e4d437104ff1b425b
Game Version:,2.0.5.3
Challenge Start:,02:05:26.642
Pause Count:,37
Pause Duration:,562

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
FOV:,103.0
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.863617
Resolution Scale,100.0
