Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,22:15:37.593,smooth_1,Track Master 100,7.767s,778,600,0.771,600,778,0.771,false
2,22:15:54.424,smooth_2,Track Master 100,16.582s,1505,1000,0.664,1000,1505,0.664,false
3,22:16:21.532,smooth_3,Track Master 100,26.854s,2528,900,0.356,900,2528,0.356,false
4,22:16:56.464,smooth_4,Track Master 100,34.672s,1764,1000,0.567,1000,1764,0.567,false
5,22:17:20.836,smooth_5,Track Master 100,24.113s,2236,700,0.313,700,2236,0.313,false
6,22:17:54.274,smooth_6,Track Master 100,33.179s,1249,500,0.4,500,1249,0.4,false
7,22:18:21.709,smooth_7,Track Master 100,27.178s,2568,700,0.273,700,2568,0.273,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,14549,5800,5800.0,14549.0,

Kills:,8
Deaths:,0
Fight Time:,339.384003
Avg TTK:,0
Damage Done:,5800.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,838.867432
Scenario:,Thin Gauntlet
Hash:,c9ac12b07df37670e1fe392eafd263d9
Game Version:,2.0.5.3
Challenge Start:,22:20:54.957
Pause Count:,30
Pause Duration:,2864

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
FOV:,103.0
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,296.657135
Resolution Scale,100.0
