Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,06:57:10.239,Thin very long strafe,Track Master 100,8.973s,731,200,0.274,200,731,0.274,false
2,06:57:20.022,Thin very long strafe,Track Master 100,9.525s,697,200,0.287,200,697,0.287,false
3,06:57:29.187,Thin very long strafe,Track Master 100,8.907s,693,200,0.289,200,693,0.289,false
4,06:57:36.630,Thin very long strafe,Track Master 100,7.185s,519,200,0.385,200,519,0.385,false
5,06:57:44.997,Thin very long strafe,Track Master 100,8.115s,655,200,0.305,200,655,0.305,false
6,06:57:55.934,Thin very long strafe,Track Master 100,10.685s,886,200,0.226,200,886,0.226,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,4441,1342,1342.0,4441.0,

Kills:,6
Deaths:,0
Fight Time:,53.389999
Avg TTK:,0
Damage Done:,1342.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1342.0
Scenario:,Thin Aiming Long
Hash:,3a5aabeed03bd10e4d437104ff1b425b
Game Version:,2.0.5.3
Challenge Start:,06:57:00.461
Pause Count:,1
Pause Duration:,140

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
FOV:,103.0
Hide Gun:,false
Crosshair:,dot.png
Crosshair Scale:,0.6
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.864594
Resolution Scale,100.0
