Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,03:05:37.480,ABSD Target T 01,LG v5,10.027s,198,100,0.505,100,198,0.505,false
2,03:05:51.576,ABSD Target T 02,LG v5,13.845s,260,100,0.385,100,260,0.385,false
3,03:06:02.145,ABSD Target T 03,LG v5,10.271s,188,100,0.532,100,188,0.532,false
4,03:06:13.730,ABSD Target T 04,LG v5,11.333s,210,100,0.476,100,210,0.476,false
5,03:06:26.355,ABSD Target T 05,LG v5,12.326s,224,100,0.446,100,224,0.446,false
6,03:06:42.420,ABSD Target T 06,LG v5,15.766s,291,100,0.344,100,291,0.344,false
7,03:06:56.359,ABSD Target T 07,LG v5,13.686s,257,100,0.389,100,257,0.389,false
8,03:07:14.941,ABSD Target T 08,LG v5,18.283s,348,100,0.287,100,348,0.287,false
9,03:07:31.211,ABSD Target T 09,LG v5,15.971s,303,100,0.33,100,303,0.33,false
10,03:07:49.738,ABSD Target T 10,LG v5,18.466s,353,100,0.283,100,353,0.283,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG v5,2632,1000,1000.0,2632.0,

Kills:,10
Deaths:,0
Fight Time:,139.973999
Avg TTK:,14.3
Damage Done:,1000.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,36.977833
Scenario:,Close Tappy Strafes
Hash:,7520e90334ffdc64b27c04b0f530c499
Game Version:,v2.8.5
Challenge Start:,03:05:26.682
Pause Count:,23
Pause Duration:,179

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
DPI:,800
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.234283
Resolution Scale,100.0
