Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:41:42.208,Thin very long strafe,Track Master 100,8.606s,661,200,0.303,200,661,0.303,false
2,17:41:51.257,Thin very long strafe,Track Master 100,8.79s,704,200,0.284,200,704,0.284,false
3,17:42:00.288,Thin very long strafe,Track Master 100,8.772s,664,200,0.301,200,664,0.301,false
4,17:42:07.221,Thin very long strafe,Track Master 100,6.681s,515,200,0.388,200,515,0.388,false
5,17:42:14.936,Thin very long strafe,Track Master 100,7.457s,560,200,0.357,200,560,0.357,false
6,17:42:22.025,Thin very long strafe,Track Master 100,6.837s,479,200,0.418,200,479,0.418,false
7,17:42:29.407,Thin very long strafe,Track Master 100,7.119s,501,200,0.399,200,501,0.399,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,4231,1435,1435.0,4231.0,

Kills:,7
Deaths:,0
Fight Time:,54.262001
Avg TTK:,0
Damage Done:,1435.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1435.0
Scenario:,Thin Aiming Long
Hash:,3a5aabeed03bd10e4d437104ff1b425b
Game Version:,v2.6.4
Challenge Start:,17:41:32.413
Pause Count:,1
Pause Duration:,28

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
DPI:,400
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,295.151184
Resolution Scale,100.0
