Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,21:14:17.042,Thin very long strafe,Track Master 100,5.117s,513,200,0.39,200,513,0.39,false
2,21:14:35.151,Thin very long strafe,Track Master 100,17.857s,627,200,0.319,200,627,0.319,false
3,21:14:43.934,Thin very long strafe,Track Master 100,8.524s,667,200,0.3,200,667,0.3,false
4,21:14:52.890,Thin very long strafe,Track Master 100,8.697s,642,200,0.312,200,642,0.312,false
5,21:15:01.447,Thin very long strafe,Track Master 100,8.307s,675,200,0.296,200,675,0.296,false
6,21:15:08.293,Thin very long strafe,Track Master 100,6.595s,420,200,0.476,200,420,0.476,false
7,21:15:15.492,Thin very long strafe,Track Master 100,6.948s,504,200,0.397,200,504,0.397,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,4065,1403,1403.0,4065.0,

Kills:,7
Deaths:,0
Fight Time:,62.044998
Avg TTK:,0
Damage Done:,1403.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1403.0
Scenario:,Thin Aiming Long
Hash:,3a5aabeed03bd10e4d437104ff1b425b
Game Version:,2.0.5.3
Challenge Start:,21:14:31.631
Pause Count:,2
Pause Duration:,23

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
FOV:,103.0
Hide Gun:,false
Crosshair:,dot.png
Crosshair Scale:,0.6
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,296.844452
Resolution Scale,100.0
