Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:49:48.496,air1_mixed_short_dash,LG,32.266s,3208,1200,0.374,1200,3208,0.374,false
2,19:50:18.614,air_close_short,LG,29.866s,2879,1200,0.417,1200,2879,0.417,false
3,19:50:46.962,air1_far_short,LG,28.096s,2704,1200,0.444,1200,2704,0.444,false
4,19:51:22.833,air1F_close_short,LG,35.612s,3457,1200,0.347,1200,3457,0.347,false
5,19:51:53.634,air1F_far_short,LG,30.78s,2978,1200,0.403,1200,2978,0.403,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,15227,6001,6001.0,15227.0,

Kills:,5
Deaths:,0
Fight Time:,156.619995
Avg TTK:,31.62
Damage Done:,6001.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,841.82251
Scenario:,Ground Plaza Voltaic
Hash:,0bb021f1164477dabde879d9cf2cc3b3
Game Version:,v2.8.5
Challenge Start:,19:49:15.456
Pause Count:,21
Pause Duration:,57

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
DPI:,800
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.255157
Resolution Scale,100.0
