Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:09:11.423,Thin very long strafe,Track Master 100,6.91s,692,200,0.289,200,692,0.289,false
2,19:09:19.145,Thin very long strafe,Track Master 100,7.464s,509,200,0.393,200,509,0.393,false
3,19:09:28.309,Thin very long strafe,Track Master 100,8.914s,705,200,0.284,200,705,0.284,false
4,19:09:35.488,Thin very long strafe,Track Master 100,6.927s,531,200,0.377,200,531,0.377,false
5,19:09:45.217,Thin very long strafe,Track Master 100,9.471s,743,200,0.269,200,743,0.269,false
6,19:09:58.586,Thin very long strafe,Track Master 100,13.111s,1068,200,0.187,200,1068,0.187,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,4590,1269,1269.0,4590.0,

Kills:,6
Deaths:,0
Fight Time:,52.797001
Avg TTK:,0
Damage Done:,1269.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1269.0
Scenario:,Thin Aiming Long
Hash:,3a5aabeed03bd10e4d437104ff1b425b
Game Version:,2.0.5.3
Challenge Start:,19:09:03.882
Pause Count:,3
Pause Duration:,69

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
FOV:,103.0
Hide Gun:,false
Crosshair:,dot.png
Crosshair Scale:,0.6
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.887054
Resolution Scale,100.0
