Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:41:32.884,air1_far_long,Track Master 100,15.967s,1598,1000,0.626,1000,1598,0.626,false
2,20:42:06.763,air1_far_short,Track Master 100,33.627s,3220,1000,0.311,1000,3220,0.311,false
3,20:42:35.098,air1F_close_long,Track Master 100,28.082s,2601,1000,0.384,1000,2601,0.384,false
4,20:43:44.441,air1F_close_short 7,Track Master 100,69.083s,3603,1000,0.278,1000,3603,0.278,false
5,20:44:13.297,air1F_far_long,Track Master 100,28.597s,2404,1000,0.416,1000,2404,0.416,false
6,20:44:54.187,air_close_short,Track Master 100,40.632s,3250,1000,0.308,1000,3250,0.308,false
7,20:46:12.089,air1F_far_short,Track Master 100,77.887s,4984,1000,0.201,1000,4984,0.201,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,21661,7001,7001.0,21661.0,

Kills:,7
Deaths:,0
Fight Time:,293.875
Avg TTK:,0
Damage Done:,7001.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.000002
Score:,767.519897
Scenario:,Air Voltaic
Hash:,0d45053cc58f27dda5a5d6fe30ad780d
Game Version:,v2.6.4
Challenge Start:,20:46:05.704
Pause Count:,18
Pause Duration:,400

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
DPI:,400
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,295.908783
Resolution Scale,100.0
