Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,07:42:28.826,Pigeon5,pistol,0s,1,1,1,100,200,0.5,false
2,07:42:47.491,Pigeon,pistol,17.289s,6,1,0.167,100,1200,0.083,false
3,07:43:12.243,Pigeon2,pistol,23.724s,6,1,0.167,100,1200,0.083,false
4,07:43:24.316,Pigeon4,pistol,10.858s,7,1,0.143,100,1400,0.071,false
5,07:43:25.345,Pigeon2,pistol,0s,1,1,1,100,200,0.5,false
6,07:43:27.607,Pigeon5,pistol,1.464s,2,1,0.5,100,400,0.25,false
7,07:43:31.565,Pigeon3,pistol,3.331s,3,1,0.333,100,600,0.167,false
8,07:43:33.069,Pigeon3,pistol,0s,1,1,1,100,200,0.5,false
9,07:43:35.278,Pigeon,pistol,1.214s,2,1,0.5,100,400,0.25,false
10,07:43:40.062,Pigeon4,pistol,3.87s,3,1,0.333,100,600,0.167,false
11,07:43:47.393,Pigeon2,pistol,6.431s,5,1,0.2,100,1000,0.1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,38,11,1100.0,7600.0,

Kills:,11
Deaths:,0
Fight Time:,68.181
Avg TTK:,5.445
Damage Done:,1100.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,27
Distance Traveled:,0.0
Score:,110.0
Scenario:,Popcorn Voltaic
Hash:,62908ae6f6639742639b12843d402799
Game Version:,v2.7.0
Challenge Start:,07:43:10.759
Pause Count:,10
Pause Duration:,182

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
DPI:,400
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,290.48587
Resolution Scale,100.0
