Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,03:10:35.634,ABSD Target T 01,LG v5,8.797s,177,100,0.565,100,177,0.565,false
2,03:10:47.529,ABSD Target T 02,LG v5,11.643s,217,100,0.461,100,217,0.461,false
3,03:10:57.016,ABSD Target T 03,LG v5,9.187s,167,100,0.599,100,167,0.599,false
4,03:11:09.190,ABSD Target T 04,LG v5,11.922s,222,100,0.45,100,222,0.45,false
5,03:11:21.099,ABSD Target T 05,LG v5,11.61s,216,100,0.463,100,216,0.463,false
6,03:11:35.645,ABSD Target T 06,LG v5,14.246s,268,100,0.373,100,268,0.373,false
7,03:11:49.262,ABSD Target T 07,LG v5,13.367s,250,100,0.4,100,250,0.4,false
8,03:12:02.092,ABSD Target T 08,LG v5,12.532s,232,100,0.431,100,232,0.431,false
9,03:12:16.117,ABSD Target T 09,LG v5,13.772s,260,100,0.385,100,260,0.385,false
10,03:12:30.063,ABSD Target T 10,LG v5,13.932s,264,100,0.379,100,264,0.379,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG v5,2273,1000,1000.0,2273.0,

Kills:,10
Deaths:,0
Fight Time:,121.008003
Avg TTK:,12.4
Damage Done:,1000.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,56.081657
Scenario:,Close Tappy Strafes
Hash:,7520e90334ffdc64b27c04b0f530c499
Game Version:,v2.8.5
Challenge Start:,03:10:26.111
Pause Count:,25
Pause Duration:,181

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
DPI:,800
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.465454
Resolution Scale,100.0
