Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:25:17.939,Pigeon,pistol,1.217s,2,1,0.5,100,400,0.25,false
2,15:25:20.873,Pigeon4,pistol,0.001s,1,1,1,100,200,0.5,false
3,15:25:22.424,Pigeon2,pistol,0s,1,1,1,100,200,0.5,false
4,15:25:23.927,Pigeon5,pistol,0s,1,1,1,100,200,0.5,false
5,15:25:26.617,Pigeon5,pistol,0.001s,1,1,1,100,200,0.5,false
6,15:25:30.360,Pigeon,pistol,2.094s,2,1,0.5,100,400,0.25,false
7,15:25:31.968,Pigeon3,pistol,0s,1,1,1,100,200,0.5,false
8,15:25:39.629,Pigeon2,pistol,5.335s,4,1,0.25,100,800,0.125,false
9,15:25:42.481,Pigeon2,pistol,0s,1,1,1,100,200,0.5,false
10,15:26:04.970,Pigeon,pistol,20.091s,14,1,0.071,100,2800,0.036,false
11,15:26:07.119,Pigeon4,pistol,0s,1,1,1,100,200,0.5,false
12,15:26:08.840,Pigeon5,pistol,0s,1,1,1,100,200,0.5,false
13,15:26:11.753,Pigeon2,pistol,2.649s,3,1,0.333,100,600,0.167,false
14,15:26:13.283,Pigeon3,pistol,0s,1,1,1,100,200,0.5,false
15,15:26:14.944,Pigeon4,pistol,0s,1,1,1,100,200,0.5,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,35,15,1500.0,7000.0,

Kills:,15
Deaths:,0
Fight Time:,31.388
Avg TTK:,3.993
Damage Done:,1500.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,20
Distance Traveled:,0.0
Score:,150.0
Scenario:,Popcorn Voltaic
Hash:,62908ae6f6639742639b12843d402799
Game Version:,v2.8.5
Challenge Start:,15:25:15.666
Pause Count:,10
Pause Duration:,324

Input Lag:,0
Max FPS (config):,298.0
Sens Scale:,Quake/Source
Horiz Sens:,1.0
Vert Sens:,1.0
DPI:,800
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,PopDot.png
Crosshair Scale:,1.0
Crosshair Color:,00FF00
Resolution,1920x1080
Avg FPS,297.133698
Resolution Scale,100.0
