Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,00:50:14:515,Quaker Bot Hard,LG,5.195s,114,50,0.439,300,684,0.439,false
2,00:50:22:464,Quaker Bot Hard,LG,5.517s,121,50,0.413,300,726,0.413,false
3,00:50:31:406,Quaker Bot Hard,LG,8.667s,144,50,0.347,300,864,0.347,false
4,00:50:37:492,Quaker Bot Hard,LG,5.808s,80,50,0.625,300,480,0.625,false
5,00:50:45:860,Quaker Bot Hard,LG,8.125s,129,50,0.388,300,774,0.388,false
6,00:50:53:956,Quaker Bot Hard,LG,5.656s,124,50,0.403,300,744,0.403,false
7,00:51:01:855,Quaker Bot Hard,LG,5.425s,119,50,0.42,300,714,0.42,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,923,383,2298.0,5538.0,

Kills:,7
Deaths:,0
Fight Time:,44.393002
Avg TTK:,6.342
Damage Done:,2298.0
Damage Taken:,2598.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,381.164642
Score:,2321.6521
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
