Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:47:52:145,Quaker Bot Hard,LG,5.288s,116,50,0.431,300,696,0.431,false
2,18:48:00:241,Quaker Bot Hard,LG,5.658s,124,50,0.403,300,744,0.403,false
3,18:48:06:917,Quaker Bot Hard,LG,4.275s,94,50,0.532,300,564,0.532,false
4,18:48:15:702,Quaker Bot Hard,LG,6.188s,135,50,0.37,300,810,0.37,false
5,18:48:24:012,Quaker Bot Hard,LG,5.883s,129,50,0.388,300,774,0.388,false
6,18:48:31:675,Quaker Bot Hard,LG,5.151s,113,50,0.442,300,678,0.442,false
7,18:48:40:858,Quaker Bot Hard,LG,6.757s,148,50,0.338,300,888,0.338,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,922,366,2196.0,5532.0,

Kills:,7
Deaths:,0
Fight Time:,39.200001
Avg TTK:,5.6
Damage Done:,2196.0
Damage Taken:,2688.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,292.282043
Score:,2081.674561
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,160.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
