Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:48:54:953,Quaker Bot Hard,LG,4.963s,109,50,0.459,300,654,0.459,false
2,18:49:02:374,Quaker Bot Hard,LG,5.195s,114,50,0.439,300,684,0.439,false
3,18:49:11:219,Quaker Bot Hard,LG,6.344s,139,50,0.36,300,834,0.36,false
4,18:49:19:871,Quaker Bot Hard,LG,6.114s,134,50,0.373,300,804,0.373,false
5,18:49:27:765,Quaker Bot Hard,LG,7.62s,121,50,0.413,300,726,0.413,false
6,18:49:35:886,Quaker Bot Hard,LG,5.561s,122,50,0.41,300,732,0.41,false
7,18:49:44:292,Quaker Bot Hard,LG,5.883s,129,50,0.388,300,774,0.388,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,931,368,2208.0,5586.0,

Kills:,7
Deaths:,0
Fight Time:,41.68
Avg TTK:,5.954
Damage Done:,2208.0
Damage Taken:,2556.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,272.667328
Score:,2113.134277
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,160.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
