Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,09:20:25:501,Quaker Bot Hard,LG,5.564s,122,50,0.41,300,732,0.41,false
2,09:20:34:930,Quaker Bot Hard,LG,9.154s,157,50,0.318,300,942,0.318,false
3,09:20:43:267,Quaker Bot Hard,LG,8.063s,128,50,0.391,300,768,0.391,false
4,09:20:51:903,Quaker Bot Hard,LG,8.361s,136,50,0.368,300,816,0.368,false
5,09:20:59:369,Quaker Bot Hard,LG,4.92s,108,50,0.463,300,648,0.463,false
6,09:21:07:185,Quaker Bot Hard,LG,5.382s,118,50,0.424,300,708,0.424,false
7,09:21:14:617,Quaker Bot Hard,LG,5.013s,110,50,0.455,300,660,0.455,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,931,371,2226.0,5586.0,

Kills:,7
Deaths:,0
Fight Time:,46.457001
Avg TTK:,6.637
Damage Done:,2226.0
Damage Taken:,2502.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,586.58667
Score:,2162.63916
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
