Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:20:05:806,Quaker Bot Long Strafes,LG,5.656s,124,50,0.403,300,744,0.403,false
2,19:20:12:340,Quaker Bot Long Strafes,LG,4.368s,96,50,0.521,300,576,0.521,false
3,19:20:18:055,Quaker Bot Long Strafes,LG,5.455s,79,50,0.633,300,474,0.633,false
4,19:20:24:564,Quaker Bot Long Strafes,LG,4.644s,102,50,0.49,300,612,0.49,false
5,19:20:33:865,Quaker Bot Long Strafes,LG,9.023s,155,50,0.323,300,930,0.323,false
6,19:20:41:870,Quaker Bot Long Strafes,LG,7.73s,136,50,0.368,300,816,0.368,false
7,19:20:50:101,Quaker Bot Long Strafes,LG,6.024s,132,50,0.379,300,792,0.379,false
8,19:20:56:793,Quaker Bot Long Strafes,LG,6.418s,93,50,0.538,300,558,0.538,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,927,403,2418.0,5562.0,

Kills:,8
Deaths:,0
Fight Time:,49.318001
Avg TTK:,6.165
Damage Done:,2418.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,7254.0
Scenario:,Close Long Strafes
Hash:,83561ba3083cb7b6cb2b283139537f55
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
