Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,21:38:12:594,smooth_1,Track Master 100,11.848s,1107,600,0.542,600,1107,0.542,false
2,21:38:32:159,smooth_2,Track Master 100,19.316s,1774,1000,0.564,1000,1774,0.564,false
3,21:39:10:470,smooth_3,Track Master 100,36.373s,3541,900,0.254,900,3541,0.254,false
4,21:39:39:187,smooth_4,Track Master 100,28.541s,2561,1000,0.39,1000,2561,0.39,false
5,21:40:11:333,smooth_5,Track Master 100,30.069s,3008,700,0.233,700,3008,0.233,false
6,21:40:34:775,smooth_6,Track Master 100,23.185s,2170,500,0.23,500,2170,0.23,false
7,21:41:12:381,smooth_7,Track Master 100,37.356s,3576,700,0.196,700,3576,0.196,false
8,21:42:17:197,smooth_8,Track Master 100,63.124s,2662,400,0.15,400,2662,0.15,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,20400,5801,5801.0,20400.0,

Kills:,8
Deaths:,0
Fight Time:,249.811996
Avg TTK:,31.226
Damage Done:,5801.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,778.807678
Scenario:,Thin Gauntlet
Hash:,c9ac12b07df37670e1fe392eafd263d9
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
