Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:21:11:830,Quaker Bot Long Strafes,LG,6.572s,144,50,0.347,300,864,0.347,false
2,20:21:19:099,Quaker Bot Long Strafes,LG,5.406s,114,50,0.439,300,684,0.439,false
3,20:21:26:491,Quaker Bot Long Strafes,LG,5.38s,118,50,0.424,300,708,0.424,false
4,20:21:33:740,Quaker Bot Long Strafes,LG,5.334s,117,50,0.427,300,702,0.427,false
5,20:21:39:700,Quaker Bot Long Strafes,LG,3.858s,85,50,0.588,300,510,0.588,false
6,20:21:46:408,Quaker Bot Long Strafes,LG,6.454s,102,50,0.49,300,612,0.49,false
7,20:21:53:866,Quaker Bot Long Strafes,LG,5.515s,121,50,0.413,300,726,0.413,false
8,20:22:03:202,Quaker Bot Long Strafes,LG,7.355s,161,50,0.311,300,966,0.311,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,963,400,2400.0,5778.0,

Kills:,8
Deaths:,0
Fight Time:,45.874001
Avg TTK:,5.734
Damage Done:,2400.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,2990.654297
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,150.0
Sens Scale:,Quake/Source
Horiz Sens:,2.0
Vert Sens:,2.0
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
