Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,01:06:23:495,Quaker Bot Fast Strafes,LG,8.366s,183,50,0.273,300,1098,0.273,false
2,01:06:32:801,Quaker Bot Fast Strafes,LG,7.452s,163,50,0.307,300,978,0.307,false
3,01:06:43:359,Quaker Bot Fast Strafes,LG,10.287s,183,50,0.273,300,1098,0.273,false
4,01:06:53:154,Quaker Bot Fast Strafes,LG,7.496s,164,50,0.305,300,984,0.305,false
5,01:07:04:081,Quaker Bot Fast Strafes,LG,9.01s,197,50,0.254,300,1182,0.254,false
6,01:07:12:656,Quaker Bot Fast Strafes,LG,6.618s,145,50,0.345,300,870,0.345,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1041,304,1824.0,6246.0,

Kills:,6
Deaths:,0
Fight Time:,49.229
Avg TTK:,8.205
Damage Done:,1824.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,5472.0
Scenario:,Close Fast Strafes Easy
Hash:,c57ba5eac01377fde8f49607129ac4c5
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,150.0
Sens Scale:,Quake/Source
Horiz Sens:,2.0
Vert Sens:,2.0
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
