Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:43:35:066,Quaker Bot Hard,LG,6.67s,146,50,0.342,300,876,0.342,false
2,18:43:42:600,Quaker Bot Hard,LG,5.15s,113,50,0.442,300,678,0.442,false
3,18:43:52:720,Quaker Bot Hard,LG,7.494s,164,50,0.305,300,984,0.305,false
4,18:44:01:367,Quaker Bot Hard,LG,5.934s,130,50,0.385,300,780,0.385,false
5,18:44:10:481,Quaker Bot Hard,LG,6.619s,145,50,0.345,300,870,0.345,false
6,18:44:19:928,Quaker Bot Hard,LG,6.895s,151,50,0.331,300,906,0.331,false
7,18:44:27:179,Quaker Bot Hard,LG,7.039s,108,50,0.463,300,648,0.463,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,957,350,2100.0,5742.0,

Kills:,7
Deaths:,0
Fight Time:,45.800999
Avg TTK:,6.543
Damage Done:,2100.0
Damage Taken:,2616.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,145.150757
Score:,1825.705322
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,160.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
