Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,00:45:58:405,Quaker Bot Hard,LG,4.875s,107,50,0.467,300,642,0.467,false
2,00:46:08:002,Quaker Bot Hard,LG,7.081s,155,50,0.323,300,930,0.323,false
3,00:46:17:071,Quaker Bot Hard,LG,8.793s,144,50,0.347,300,864,0.347,false
4,00:46:25:863,Quaker Bot Hard,LG,8.54s,141,50,0.355,300,846,0.355,false
5,00:46:35:517,Quaker Bot Hard,LG,7.264s,159,50,0.314,300,954,0.314,false
6,00:46:43:132,Quaker Bot Hard,LG,5.105s,112,50,0.446,300,672,0.446,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,977,347,2082.0,5862.0,

Kills:,6
Deaths:,0
Fight Time:,41.658001
Avg TTK:,6.943
Damage Done:,2082.0
Damage Taken:,2514.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,538.310547
Score:,1771.9375
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
