Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,07:35:04:642,smooth_1,Track Master 100,14.401s,1373,600,0.437,600,1373,0.437,false
2,07:35:22:991,smooth_2,Track Master 100,16.01s,1602,1000,0.624,1000,1602,0.624,false
3,07:36:00:529,smooth_3,Track Master 100,35.506s,3411,900,0.264,900,3411,0.264,false
4,07:36:24:311,smooth_4,Track Master 100,23.521s,2148,1000,0.466,1000,2148,0.466,false
5,07:37:03:864,smooth_5,Track Master 100,37.488s,3700,700,0.189,700,3700,0.189,false
6,07:37:25:547,smooth_6,Track Master 100,21.43s,1921,500,0.26,500,1921,0.26,false
7,07:38:01:243,smooth_7,Track Master 100,35.447s,3033,700,0.231,700,3033,0.231,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,20209,5800,5800.0,20209.0,

Kills:,8
Deaths:,0
Fight Time:,217.457001
Avg TTK:,27.182
Damage Done:,5800.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,774.400513
Scenario:,Thin Gauntlet
Hash:,c9ac12b07df37670e1fe392eafd263d9
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
