Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,23:19:14:863,Quaker Bot Hard,LG,6.433s,141,50,0.355,300,846,0.355,false
2,23:19:22:809,Quaker Bot Hard,LG,5.471s,120,50,0.417,300,720,0.417,false
3,23:19:31:823,Quaker Bot Hard,LG,6.434s,141,50,0.355,300,846,0.355,false
4,23:19:40:564,Quaker Bot Hard,LG,6.158s,135,50,0.37,300,810,0.37,false
5,23:19:50:338,Quaker Bot Hard,LG,7.26s,157,50,0.318,300,942,0.318,false
6,23:19:59:621,Quaker Bot Hard,LG,6.945s,146,50,0.342,300,876,0.342,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,960,336,2016.0,5760.0,

Kills:,6
Deaths:,0
Fight Time:,38.701
Avg TTK:,6.45
Damage Done:,2016.0
Damage Taken:,2526.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,239.283249
Score:,1674.75
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,160.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
