Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,00:51:17:504,Quaker Bot Hard,LG,5.841s,128,50,0.391,300,768,0.391,false
2,00:51:27:431,Quaker Bot Hard,LG,7.498s,164,50,0.305,300,984,0.305,false
3,00:51:36:665,Quaker Bot Hard,LG,8.961s,148,50,0.338,300,888,0.338,false
4,00:51:44:645,Quaker Bot Hard,LG,5.378s,118,50,0.424,300,708,0.424,false
5,00:51:53:993,Quaker Bot Hard,LG,9.07s,149,50,0.336,300,894,0.336,false
6,00:52:02:353,Quaker Bot Hard,LG,8.085s,130,50,0.385,300,780,0.385,false
7,00:52:08:727,Quaker Bot Hard,LG,6.109s,86,50,0.581,300,516,0.581,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,923,350,2100.0,5538.0,

Kills:,7
Deaths:,0
Fight Time:,50.942001
Avg TTK:,7.277
Damage Done:,2100.0
Damage Taken:,2466.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,524.490356
Score:,1921.397583
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
