Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,22:30:49:511,Pigeon,LG,3.723s,82,17,0.207,102,492,0.207,false
2,22:30:52:007,Pigeon,LG,1.562s,35,17,0.486,102,210,0.486,false
3,22:30:54:222,Pigeon,LG,1.281s,29,17,0.586,102,174,0.586,false
4,22:30:56:933,Pigeon,LG,1.977s,44,17,0.386,102,264,0.386,false
5,22:30:59:768,Pigeon,LG,2.248s,50,17,0.34,102,300,0.34,false
6,22:31:02:110,Pigeon,LG,1.745s,39,17,0.436,102,234,0.436,false
7,22:31:05:126,Pigeon,LG,2.547s,51,17,0.333,102,306,0.333,false
8,22:31:08:358,Pigeon,LG,2.207s,49,17,0.347,102,294,0.347,false
9,22:31:11:043,Pigeon,LG,1.882s,42,17,0.405,102,252,0.405,false
10,22:31:13:967,Pigeon,LG,2.435s,54,17,0.315,102,324,0.315,false
11,22:31:16:096,Pigeon,LG,1.788s,40,17,0.425,102,240,0.425,false
12,22:31:18:001,Pigeon,LG,1.328s,30,17,0.567,102,180,0.567,false
13,22:31:20:653,Pigeon,LG,1.423s,32,17,0.531,102,192,0.531,false
14,22:31:23:069,Pigeon,LG,1.742s,39,17,0.436,102,234,0.436,false
15,22:31:24:661,Pigeon,LG,1.196s,27,17,0.63,102,162,0.63,false
16,22:31:27:193,Pigeon,LG,1.743s,39,17,0.436,102,234,0.436,false
17,22:31:29:162,Pigeon,LG,1.742s,39,17,0.436,102,234,0.436,false
18,22:31:32:386,Pigeon,LG,2.71s,60,17,0.283,102,360,0.283,false
19,22:31:35:164,Pigeon,LG,2.203s,49,17,0.347,102,294,0.347,false
20,22:31:37:263,Pigeon,LG,1.418s,32,17,0.531,102,192,0.531,false
21,22:31:39:995,Pigeon,LG,1.743s,39,17,0.436,102,234,0.436,false
22,22:31:41:896,Pigeon,LG,1.191s,27,17,0.63,102,162,0.63,false
23,22:31:44:353,Pigeon,LG,1.742s,39,17,0.436,102,234,0.436,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,971,391,2346.0,5826.0,

Kills:,23
Deaths:,0
Fight Time:,43.576
Avg TTK:,1.895
Damage Done:,2346.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,2346.0
Scenario:,LG Pin Practice 360
Hash:,1bd8936343724d18465795b9d93c8ac1
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,150.0
Sens Scale:,Quake/Source
Horiz Sens:,2.0
Vert Sens:,2.0
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
