Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,00:42:45:454,Quaker Bot Hard,LG,5.609s,123,50,0.407,300,738,0.407,false
2,00:42:54:335,Quaker Bot Hard,LG,8.614s,143,50,0.35,300,858,0.35,false
3,00:43:01:863,Quaker Bot Hard,LG,5.06s,111,50,0.45,300,666,0.45,false
4,00:43:10:054,Quaker Bot Hard,LG,7.914s,130,50,0.385,300,780,0.385,false
5,00:43:18:044,Quaker Bot Hard,LG,7.717s,119,50,0.42,300,714,0.42,false
6,00:43:28:151,Quaker Bot Hard,LG,9.829s,159,50,0.314,300,954,0.314,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,970,342,2052.0,5820.0,

Kills:,6
Deaths:,0
Fight Time:,44.743
Avg TTK:,7.457
Damage Done:,2052.0
Damage Taken:,2682.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,338.99823
Score:,1697.65979
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.3
Vert Sens:,1.3
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
